證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期,自營商買進股數,自營商賣出股數
3443,創意            ,"778,000","318,000","460,000",0,0,0,"6,000","62,000","-56,000","152,000","8,000","8,000",0,"176,000","24,000","152,000","556,000",2018-01-02,,
3443,創意            ,"436,000","326,000","110,000",0,0,0,"120,000",0,"120,000","-32,000","5,000","2,000","3,000","76,000","111,000","-35,000","198,000",2018-01-03,,
3443,創意            ,"593,000","403,000","190,000",0,0,0,"223,000","137,000","86,000","234,000","128,000","23,000","105,000","244,000","115,000","129,000","510,000",2018-01-04,,
3443,創意            ,"655,624","525,000","130,624",0,0,0,"54,000","10,000","44,000","-124,000","16,000","46,000","-30,000","112,000","206,000","-94,000","50,624",2018-01-05,,
3443,創意            ,"49,000","522,000","-473,000",0,0,0,"308,000","15,000","293,000","-26,000","34,000","18,000","16,000","37,000","79,000","-42,000","-206,000",2018-01-08,,
3443,創意            ,"322,000","393,000","-71,000",0,0,0,0,0,0,"-68,000","25,000","54,000","-29,000","22,000","61,000","-39,000","-139,000",2018-01-09,,
3443,創意            ,"339,000","1,253,000","-914,000",0,0,0,"81,000","142,000","-61,000","-87,000","31,000","29,000","2,000","30,000","119,000","-89,000","-1,062,000",2018-01-10,,
3443,創意            ,"592,936","944,000","-351,064",0,0,0,0,"21,000","-21,000","35,000","12,000","16,000","-4,000","57,000","18,000","39,000","-337,064",2018-01-11,,
3443,創意            ,"342,000","632,000","-290,000",0,0,0,"4,000","24,000","-20,000","-19,000","9,000","8,000","1,000","31,000","51,000","-20,000","-329,000",2018-01-12,,
3443,創意            ,"642,000","438,000","204,000",0,0,0,"607,000","15,000","592,000","290,000","85,000","72,000","13,000","333,000","56,000","277,000","1,086,000",2018-01-15,,
3443,創意            ,"1,699,000","660,000","1,039,000",0,0,0,"433,000","15,000","418,000","-8,000","36,000","51,000","-15,000","163,000","156,000","7,000","1,449,000",2018-01-16,,
3443,創意            ,"481,000","353,000","128,000",0,0,0,0,"20,000","-20,000","-156,000","34,000","19,000","15,000","12,000","183,000","-171,000","-48,000",2018-01-17,,
3443,創意            ,"1,609,000","1,217,000","392,000",0,0,0,"100,000","10,000","90,000","267,000","173,000","75,000","98,000","270,000","101,000","169,000","749,000",2018-01-18,,
3443,創意            ,"1,001,000","671,000","330,000",0,0,0,"121,000","200,000","-79,000","-115,000","147,000","56,000","91,000","22,000","228,000","-206,000","136,000",2018-01-19,,
3443,創意            ,"2,031,000","632,026","1,398,974",0,0,0,"511,000","10,000","501,000","132,000","120,000","93,000","27,000","194,000","89,000","105,000","2,031,974",2018-01-22,,
3443,創意            ,"839,000","1,476,000","-637,000",0,0,0,"55,000","32,000","23,000","-202,000","135,000","111,000","24,000","40,000","266,000","-226,000","-816,000",2018-01-23,,
